,tableId,rowIndex,rowCounter,subvec_std,subvec_std_issue_parsed,subvec
5747,67691780-af41-414b-a0c2-aa33a3442cdc,1,3.0,,,
5748,67691780-af41-414b-a0c2-aa33a3442cdc,2,1.0,,,
5749,67691780-af41-414b-a0c2-aa33a3442cdc,2,2.0,,"[""Weed""]",['Weed']
5750,67691780-af41-414b-a0c2-aa33a3442cdc,2,3.0,,,
5751,67691780-af41-414b-a0c2-aa33a3442cdc,3,1.0,,,
5752,67691780-af41-414b-a0c2-aa33a3442cdc,3,2.0,,"[""Weed""]",['Weed']
5753,67691780-af41-414b-a0c2-aa33a3442cdc,3,3.0,,,
5754,67691780-af41-414b-a0c2-aa33a3442cdc,4,1.0,,,
5755,67691780-af41-414b-a0c2-aa33a3442cdc,4,2.0,,,
5756,67691780-af41-414b-a0c2-aa33a3442cdc,4,3.0,,"[""Weed""]",['Weed']
5757,67691780-af41-414b-a0c2-aa33a3442cdc,4,4.0,,,
5758,67691780-af41-414b-a0c2-aa33a3442cdc,4,5.0,,,
5759,67691780-af41-414b-a0c2-aa33a3442cdc,5,1.0,,,
5760,67691780-af41-414b-a0c2-aa33a3442cdc,5,2.0,,"[""Weed""]",['Weed']
5761,67691780-af41-414b-a0c2-aa33a3442cdc,5,3.0,,"[""Subsidence""]",['Subsidence']
5762,67691780-af41-414b-a0c2-aa33a3442cdc,6,1.0,,,
5763,67691780-af41-414b-a0c2-aa33a3442cdc,6,2.0,,"[""Weed""]",['Weed']
5764,67691780-af41-414b-a0c2-aa33a3442cdc,6,3.0,,"[""Subsidence""]",['Subsidence']
5765,67691780-af41-414b-a0c2-aa33a3442cdc,7,1.0,,,
5766,67691780-af41-414b-a0c2-aa33a3442cdc,7,2.0,,"[""Weed""]",['Weed']
5767,67691780-af41-414b-a0c2-aa33a3442cdc,7,3.0,,"[""Subsidence""]",['Subsidence']
5768,67691780-af41-414b-a0c2-aa33a3442cdc,8,1.0,,,
5769,67691780-af41-414b-a0c2-aa33a3442cdc,8,2.0,,"[""Weed""]",['Weed']
5770,67691780-af41-414b-a0c2-aa33a3442cdc,8,3.0,,"[""Subsidence""]",['Subsidence']
5771,67691780-af41-414b-a0c2-aa33a3442cdc,9,1.0,,,
5772,67691780-af41-414b-a0c2-aa33a3442cdc,10,1.0,,,
5773,67691780-af41-414b-a0c2-aa33a3442cdc,10,2.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5774,67691780-af41-414b-a0c2-aa33a3442cdc,10,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5775,67691780-af41-414b-a0c2-aa33a3442cdc,11,1.0,,,
5776,67691780-af41-414b-a0c2-aa33a3442cdc,11,2.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5777,67691780-af41-414b-a0c2-aa33a3442cdc,11,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5778,67691780-af41-414b-a0c2-aa33a3442cdc,12,1.0,,,
5779,67691780-af41-414b-a0c2-aa33a3442cdc,12,2.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5780,67691780-af41-414b-a0c2-aa33a3442cdc,12,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5781,67691780-af41-414b-a0c2-aa33a3442cdc,13,1.0,,,
5782,67691780-af41-414b-a0c2-aa33a3442cdc,13,2.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5783,67691780-af41-414b-a0c2-aa33a3442cdc,13,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5784,67691780-af41-414b-a0c2-aa33a3442cdc,14,1.0,,,
5785,67691780-af41-414b-a0c2-aa33a3442cdc,14,2.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5786,67691780-af41-414b-a0c2-aa33a3442cdc,14,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5787,67691780-af41-414b-a0c2-aa33a3442cdc,15,1.0,,,
5788,67691780-af41-414b-a0c2-aa33a3442cdc,15,2.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5789,67691780-af41-414b-a0c2-aa33a3442cdc,16,1.0,,,
5790,67691780-af41-414b-a0c2-aa33a3442cdc,16,2.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5791,67691780-af41-414b-a0c2-aa33a3442cdc,16,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5792,67691780-af41-414b-a0c2-aa33a3442cdc,16,4.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5793,67691780-af41-414b-a0c2-aa33a3442cdc,17,1.0,,"[""Erosion""]",['Erosion']
5794,67691780-af41-414b-a0c2-aa33a3442cdc,18,1.0,,,
5795,67691780-af41-414b-a0c2-aa33a3442cdc,18,2.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5796,67691780-af41-414b-a0c2-aa33a3442cdc,19,1.0,,,
5797,67691780-af41-414b-a0c2-aa33a3442cdc,19,2.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5798,67691780-af41-414b-a0c2-aa33a3442cdc,20,1.0,,"[""Subsidence""]",['Subsidence']
5799,67691780-af41-414b-a0c2-aa33a3442cdc,20,2.0,,"[""Erosion"", ""Weed""]","['Erosion', 'Weed']"
5800,67691780-af41-414b-a0c2-aa33a3442cdc,20,3.0,,"[""Subsidence""]",['Subsidence']
5801,67691780-af41-414b-a0c2-aa33a3442cdc,20,4.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5802,67691780-af41-414b-a0c2-aa33a3442cdc,20,5.0,,"[""Erosion""]",['Erosion']
5803,67691780-af41-414b-a0c2-aa33a3442cdc,21,1.0,,"[""Subsidence""]",['Subsidence']
5804,67691780-af41-414b-a0c2-aa33a3442cdc,21,2.0,,"[""Erosion"", ""Weed""]","['Erosion', 'Weed']"
5805,67691780-af41-414b-a0c2-aa33a3442cdc,21,3.0,,"[""Subsidence""]",['Subsidence']
5806,67691780-af41-414b-a0c2-aa33a3442cdc,21,4.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5807,67691780-af41-414b-a0c2-aa33a3442cdc,21,5.0,,"[""Erosion""]",['Erosion']
5808,67691780-af41-414b-a0c2-aa33a3442cdc,22,1.0,,"[""Subsidence""]",['Subsidence']
5809,67691780-af41-414b-a0c2-aa33a3442cdc,22,2.0,,"[""Erosion"", ""Weed""]","['Erosion', 'Weed']"
5810,67691780-af41-414b-a0c2-aa33a3442cdc,22,3.0,,"[""Subsidence""]",['Subsidence']
5811,67691780-af41-414b-a0c2-aa33a3442cdc,22,4.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5812,67691780-af41-414b-a0c2-aa33a3442cdc,22,5.0,,"[""Erosion""]",['Erosion']
5813,67691780-af41-414b-a0c2-aa33a3442cdc,23,1.0,,,
5814,67691780-af41-414b-a0c2-aa33a3442cdc,24,1.0,,"[""Subsidence""]",['Subsidence']
5815,67691780-af41-414b-a0c2-aa33a3442cdc,24,2.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5816,67691780-af41-414b-a0c2-aa33a3442cdc,24,3.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5817,67691780-af41-414b-a0c2-aa33a3442cdc,25,1.0,,"[""Subsidence""]",['Subsidence']
5818,67691780-af41-414b-a0c2-aa33a3442cdc,25,2.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5819,67691780-af41-414b-a0c2-aa33a3442cdc,25,3.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5820,67691780-af41-414b-a0c2-aa33a3442cdc,26,1.0,,,
5821,67691780-af41-414b-a0c2-aa33a3442cdc,26,2.0,,,
5822,67691780-af41-414b-a0c2-aa33a3442cdc,26,3.0,,"[""Weed""]",['Weed']
5823,67691780-af41-414b-a0c2-aa33a3442cdc,26,4.0,,,
5824,67691780-af41-414b-a0c2-aa33a3442cdc,27,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5825,67691780-af41-414b-a0c2-aa33a3442cdc,27,2.0,,"[""Weed""]",['Weed']
5826,67691780-af41-414b-a0c2-aa33a3442cdc,27,3.0,,,
5827,67691780-af41-414b-a0c2-aa33a3442cdc,27,4.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5828,67691780-af41-414b-a0c2-aa33a3442cdc,28,1.0,,,
5829,67691780-af41-414b-a0c2-aa33a3442cdc,28,2.0,,,
5830,67691780-af41-414b-a0c2-aa33a3442cdc,29,1.0,,,
5831,67691780-af41-414b-a0c2-aa33a3442cdc,29,2.0,,,
5832,67691780-af41-414b-a0c2-aa33a3442cdc,30,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5833,67691780-af41-414b-a0c2-aa33a3442cdc,30,2.0,,"[""Weed""]",['Weed']
5834,67691780-af41-414b-a0c2-aa33a3442cdc,31,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5835,67691780-af41-414b-a0c2-aa33a3442cdc,31,2.0,,"[""Weed""]",['Weed']
5836,67691780-af41-414b-a0c2-aa33a3442cdc,32,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5837,67691780-af41-414b-a0c2-aa33a3442cdc,32,2.0,,"[""Weed""]",['Weed']
5838,67691780-af41-414b-a0c2-aa33a3442cdc,32,3.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5839,67691780-af41-414b-a0c2-aa33a3442cdc,32,4.0,,"[""Erosion"", ""Subsidence"", ""Vegetation Establishment""]","['Erosion', 'Subsidence', 'Vegetation Establishment']"
5840,67691780-af41-414b-a0c2-aa33a3442cdc,32,5.0,,"[""Weed""]",['Weed']
5841,67691780-af41-414b-a0c2-aa33a3442cdc,33,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5842,67691780-af41-414b-a0c2-aa33a3442cdc,33,2.0,,"[""Weed""]",['Weed']
5843,67691780-af41-414b-a0c2-aa33a3442cdc,33,3.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5844,67691780-af41-414b-a0c2-aa33a3442cdc,33,4.0,,"[""Erosion"", ""Subsidence"", ""Vegetation Establishment""]","['Erosion', 'Subsidence', 'Vegetation Establishment']"
5845,67691780-af41-414b-a0c2-aa33a3442cdc,33,5.0,,"[""Weed""]",['Weed']
5846,67691780-af41-414b-a0c2-aa33a3442cdc,34,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5847,67691780-af41-414b-a0c2-aa33a3442cdc,34,2.0,,"[""Weed""]",['Weed']
5848,67691780-af41-414b-a0c2-aa33a3442cdc,34,3.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5849,67691780-af41-414b-a0c2-aa33a3442cdc,34,4.0,,"[""Erosion"", ""Subsidence"", ""Vegetation Establishment""]","['Erosion', 'Subsidence', 'Vegetation Establishment']"
5850,67691780-af41-414b-a0c2-aa33a3442cdc,34,5.0,,"[""Weed""]",['Weed']
5851,67691780-af41-414b-a0c2-aa33a3442cdc,35,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5852,67691780-af41-414b-a0c2-aa33a3442cdc,35,2.0,,"[""Weed""]",['Weed']
5853,67691780-af41-414b-a0c2-aa33a3442cdc,36,1.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5854,67691780-af41-414b-a0c2-aa33a3442cdc,36,2.0,,"[""Weed""]",['Weed']
5855,67691780-af41-414b-a0c2-aa33a3442cdc,37,1.0,,,
5856,67691780-af41-414b-a0c2-aa33a3442cdc,37,2.0,,"[""Weed""]",['Weed']
5857,67691780-af41-414b-a0c2-aa33a3442cdc,37,3.0,,"[""Erosion"", ""Weed""]","['Erosion', 'Weed']"
5858,67691780-af41-414b-a0c2-aa33a3442cdc,38,1.0,,,
5859,67691780-af41-414b-a0c2-aa33a3442cdc,38,2.0,,"[""Subsidence""]",['Subsidence']
5860,67691780-af41-414b-a0c2-aa33a3442cdc,38,3.0,,"[""Weed""]",['Weed']
5861,67691780-af41-414b-a0c2-aa33a3442cdc,38,4.0,,"[""Weed""]",['Weed']
5862,67691780-af41-414b-a0c2-aa33a3442cdc,39,1.0,,,
5863,67691780-af41-414b-a0c2-aa33a3442cdc,39,2.0,,"[""Subsidence""]",['Subsidence']
5864,67691780-af41-414b-a0c2-aa33a3442cdc,39,3.0,,"[""Weed""]",['Weed']
5865,67691780-af41-414b-a0c2-aa33a3442cdc,39,4.0,,"[""Weed""]",['Weed']
5866,67691780-af41-414b-a0c2-aa33a3442cdc,40,1.0,,,
5867,67691780-af41-414b-a0c2-aa33a3442cdc,40,2.0,,"[""Weed""]",['Weed']
5868,67691780-af41-414b-a0c2-aa33a3442cdc,40,3.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5869,67691780-af41-414b-a0c2-aa33a3442cdc,40,4.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5870,67691780-af41-414b-a0c2-aa33a3442cdc,40,5.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5871,67691780-af41-414b-a0c2-aa33a3442cdc,41,1.0,,,
5872,67691780-af41-414b-a0c2-aa33a3442cdc,41,2.0,,"[""Weed""]",['Weed']
5873,67691780-af41-414b-a0c2-aa33a3442cdc,41,3.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5874,67691780-af41-414b-a0c2-aa33a3442cdc,41,4.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5875,67691780-af41-414b-a0c2-aa33a3442cdc,41,5.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5876,67691780-af41-414b-a0c2-aa33a3442cdc,42,1.0,,"[""Weed""]",['Weed']
5877,67691780-af41-414b-a0c2-aa33a3442cdc,42,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5878,67691780-af41-414b-a0c2-aa33a3442cdc,42,3.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5879,67691780-af41-414b-a0c2-aa33a3442cdc,43,1.0,,"[""Weed""]",['Weed']
5880,67691780-af41-414b-a0c2-aa33a3442cdc,43,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5881,67691780-af41-414b-a0c2-aa33a3442cdc,43,3.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5882,67691780-af41-414b-a0c2-aa33a3442cdc,44,1.0,,,
5883,67691780-af41-414b-a0c2-aa33a3442cdc,44,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5884,67691780-af41-414b-a0c2-aa33a3442cdc,44,3.0,,,
5885,67691780-af41-414b-a0c2-aa33a3442cdc,44,4.0,,"[""Weed"", ""Vegetation Establishment""]","['Weed', 'Vegetation Establishment']"
5886,67691780-af41-414b-a0c2-aa33a3442cdc,45,1.0,,,
5887,67691780-af41-414b-a0c2-aa33a3442cdc,45,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5888,67691780-af41-414b-a0c2-aa33a3442cdc,45,3.0,,,
5889,67691780-af41-414b-a0c2-aa33a3442cdc,45,4.0,,"[""Weed"", ""Vegetation Establishment""]","['Weed', 'Vegetation Establishment']"
5890,67691780-af41-414b-a0c2-aa33a3442cdc,46,1.0,,,
5891,67691780-af41-414b-a0c2-aa33a3442cdc,46,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5892,67691780-af41-414b-a0c2-aa33a3442cdc,46,3.0,,,
5893,67691780-af41-414b-a0c2-aa33a3442cdc,46,4.0,,"[""Weed"", ""Vegetation Establishment""]","['Weed', 'Vegetation Establishment']"
5894,67691780-af41-414b-a0c2-aa33a3442cdc,47,1.0,,,
5895,67691780-af41-414b-a0c2-aa33a3442cdc,47,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5896,67691780-af41-414b-a0c2-aa33a3442cdc,47,3.0,,,
5897,67691780-af41-414b-a0c2-aa33a3442cdc,47,4.0,,"[""Weed"", ""Vegetation Establishment""]","['Weed', 'Vegetation Establishment']"
5898,67691780-af41-414b-a0c2-aa33a3442cdc,48,1.0,,,
5899,67691780-af41-414b-a0c2-aa33a3442cdc,48,2.0,,"[""Weed""]",['Weed']
5900,67691780-af41-414b-a0c2-aa33a3442cdc,48,3.0,,"[""Subsidence""]",['Subsidence']
5901,67691780-af41-414b-a0c2-aa33a3442cdc,48,4.0,,"[""Weed""]",['Weed']
5902,67691780-af41-414b-a0c2-aa33a3442cdc,48,5.0,,"[""Weed""]",['Weed']
5903,67691780-af41-414b-a0c2-aa33a3442cdc,49,1.0,,,
5904,67691780-af41-414b-a0c2-aa33a3442cdc,49,2.0,,"[""Weed""]",['Weed']
5905,67691780-af41-414b-a0c2-aa33a3442cdc,49,3.0,,"[""Subsidence""]",['Subsidence']
5906,67691780-af41-414b-a0c2-aa33a3442cdc,49,4.0,,"[""Weed""]",['Weed']
5907,67691780-af41-414b-a0c2-aa33a3442cdc,49,5.0,,"[""Weed""]",['Weed']
5908,67691780-af41-414b-a0c2-aa33a3442cdc,50,1.0,,,
5909,67691780-af41-414b-a0c2-aa33a3442cdc,50,2.0,,"[""Weed""]",['Weed']
5910,67691780-af41-414b-a0c2-aa33a3442cdc,50,3.0,,,
5911,67691780-af41-414b-a0c2-aa33a3442cdc,50,4.0,,,
5912,67691780-af41-414b-a0c2-aa33a3442cdc,50,5.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5913,67691780-af41-414b-a0c2-aa33a3442cdc,51,1.0,,,
5914,67691780-af41-414b-a0c2-aa33a3442cdc,51,2.0,,"[""Weed""]",['Weed']
5915,67691780-af41-414b-a0c2-aa33a3442cdc,51,3.0,,,
5916,67691780-af41-414b-a0c2-aa33a3442cdc,51,4.0,,,
5917,67691780-af41-414b-a0c2-aa33a3442cdc,51,5.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5918,67691780-af41-414b-a0c2-aa33a3442cdc,52,1.0,,"[""Erosion""]",['Erosion']
5919,67691780-af41-414b-a0c2-aa33a3442cdc,52,2.0,,"[""Subsidence""]",['Subsidence']
5920,67691780-af41-414b-a0c2-aa33a3442cdc,53,1.0,,"[""Erosion""]",['Erosion']
5921,67691780-af41-414b-a0c2-aa33a3442cdc,53,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5922,67691780-af41-414b-a0c2-aa33a3442cdc,53,3.0,,"[""Weed""]",['Weed']
5923,67691780-af41-414b-a0c2-aa33a3442cdc,54,1.0,,"[""Weed""]",['Weed']
5924,67691780-af41-414b-a0c2-aa33a3442cdc,54,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5925,67691780-af41-414b-a0c2-aa33a3442cdc,54,3.0,,"[""Weed""]",['Weed']
5926,67691780-af41-414b-a0c2-aa33a3442cdc,55,1.0,,"[""Weed""]",['Weed']
5927,67691780-af41-414b-a0c2-aa33a3442cdc,55,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5928,67691780-af41-414b-a0c2-aa33a3442cdc,55,3.0,,"[""Weed""]",['Weed']
5929,67691780-af41-414b-a0c2-aa33a3442cdc,56,1.0,,"[""Weed""]",['Weed']
5930,67691780-af41-414b-a0c2-aa33a3442cdc,56,2.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5931,67691780-af41-414b-a0c2-aa33a3442cdc,56,3.0,,"[""Weed""]",['Weed']
5932,67691780-af41-414b-a0c2-aa33a3442cdc,57,1.0,,"[""Weed""]",['Weed']
5933,67691780-af41-414b-a0c2-aa33a3442cdc,57,2.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5934,67691780-af41-414b-a0c2-aa33a3442cdc,58,1.0,,,
5935,67691780-af41-414b-a0c2-aa33a3442cdc,58,2.0,,"[""Weed""]",['Weed']
5936,67691780-af41-414b-a0c2-aa33a3442cdc,58,3.0,,"[""Erosion""]",['Erosion']
5937,67691780-af41-414b-a0c2-aa33a3442cdc,58,4.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5938,67691780-af41-414b-a0c2-aa33a3442cdc,59,1.0,,,
5939,67691780-af41-414b-a0c2-aa33a3442cdc,59,2.0,,"[""Erosion"", ""Weed""]","['Erosion', 'Weed']"
5940,67691780-af41-414b-a0c2-aa33a3442cdc,59,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5941,67691780-af41-414b-a0c2-aa33a3442cdc,60,1.0,,,
5942,67691780-af41-414b-a0c2-aa33a3442cdc,60,2.0,,"[""Erosion"", ""Weed""]","['Erosion', 'Weed']"
5943,67691780-af41-414b-a0c2-aa33a3442cdc,60,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5944,67691780-af41-414b-a0c2-aa33a3442cdc,61,1.0,,,
5945,67691780-af41-414b-a0c2-aa33a3442cdc,61,2.0,,"[""Erosion"", ""Weed""]","['Erosion', 'Weed']"
5946,67691780-af41-414b-a0c2-aa33a3442cdc,61,3.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5947,67691780-af41-414b-a0c2-aa33a3442cdc,62,1.0,,,
5948,67691780-af41-414b-a0c2-aa33a3442cdc,62,2.0,,"[""Weed""]",['Weed']
5949,67691780-af41-414b-a0c2-aa33a3442cdc,62,3.0,,"[""Erosion""]",['Erosion']
5950,67691780-af41-414b-a0c2-aa33a3442cdc,62,4.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5951,67691780-af41-414b-a0c2-aa33a3442cdc,63,1.0,,,
5952,67691780-af41-414b-a0c2-aa33a3442cdc,63,2.0,,"[""Weed""]",['Weed']
5953,67691780-af41-414b-a0c2-aa33a3442cdc,63,3.0,,"[""Erosion""]",['Erosion']
5954,67691780-af41-414b-a0c2-aa33a3442cdc,63,4.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5955,67691780-af41-414b-a0c2-aa33a3442cdc,64,1.0,,,
5956,67691780-af41-414b-a0c2-aa33a3442cdc,64,2.0,,"[""Weed""]",['Weed']
5957,67691780-af41-414b-a0c2-aa33a3442cdc,64,3.0,,"[""Erosion""]",['Erosion']
5958,67691780-af41-414b-a0c2-aa33a3442cdc,64,4.0,,"[""Erosion"", ""Subsidence""]","['Erosion', 'Subsidence']"
5959,67691780-af41-414b-a0c2-aa33a3442cdc,65,1.0,,,
5960,67691780-af41-414b-a0c2-aa33a3442cdc,65,2.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5961,67691780-af41-414b-a0c2-aa33a3442cdc,66,1.0,,,
5962,67691780-af41-414b-a0c2-aa33a3442cdc,66,2.0,,,
5963,67691780-af41-414b-a0c2-aa33a3442cdc,66,3.0,,,
5964,67691780-af41-414b-a0c2-aa33a3442cdc,66,4.0,,"[""Weed""]",['Weed']
5965,67691780-af41-414b-a0c2-aa33a3442cdc,66,5.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5966,67691780-af41-414b-a0c2-aa33a3442cdc,66,6.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5967,67691780-af41-414b-a0c2-aa33a3442cdc,67,1.0,,,
5968,67691780-af41-414b-a0c2-aa33a3442cdc,67,2.0,,,
5969,67691780-af41-414b-a0c2-aa33a3442cdc,67,3.0,,,
5970,67691780-af41-414b-a0c2-aa33a3442cdc,67,4.0,,"[""Weed""]",['Weed']
5971,67691780-af41-414b-a0c2-aa33a3442cdc,67,5.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5972,67691780-af41-414b-a0c2-aa33a3442cdc,67,6.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5973,67691780-af41-414b-a0c2-aa33a3442cdc,68,1.0,,,
5974,67691780-af41-414b-a0c2-aa33a3442cdc,68,2.0,,,
5975,67691780-af41-414b-a0c2-aa33a3442cdc,68,3.0,,,
5976,67691780-af41-414b-a0c2-aa33a3442cdc,68,4.0,,"[""Weed""]",['Weed']
5977,67691780-af41-414b-a0c2-aa33a3442cdc,68,5.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5978,67691780-af41-414b-a0c2-aa33a3442cdc,68,6.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5979,67691780-af41-414b-a0c2-aa33a3442cdc,69,1.0,,,
5980,67691780-af41-414b-a0c2-aa33a3442cdc,69,2.0,,,
5981,67691780-af41-414b-a0c2-aa33a3442cdc,69,3.0,,,
5982,67691780-af41-414b-a0c2-aa33a3442cdc,69,4.0,,,
5983,67691780-af41-414b-a0c2-aa33a3442cdc,69,5.0,,"[""Subsidence"", ""Weed""]","['Subsidence', 'Weed']"
5984,67691780-af41-414b-a0c2-aa33a3442cdc,69,6.0,,,
5985,67691780-af41-414b-a0c2-aa33a3442cdc,69,7.0,,"[""Vegetation Establishment""]",['Vegetation Establishment']
5986,67691780-af41-414b-a0c2-aa33a3442cdc,70,1.0,,,
5987,67691780-af41-414b-a0c2-aa33a3442cdc,70,2.0,,"[""Weed""]",['Weed']
5988,67691780-af41-414b-a0c2-aa33a3442cdc,70,3.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5989,67691780-af41-414b-a0c2-aa33a3442cdc,70,4.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5990,67691780-af41-414b-a0c2-aa33a3442cdc,71,1.0,,,
5991,67691780-af41-414b-a0c2-aa33a3442cdc,71,2.0,,"[""Weed""]",['Weed']
5992,67691780-af41-414b-a0c2-aa33a3442cdc,71,3.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5993,67691780-af41-414b-a0c2-aa33a3442cdc,71,4.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5994,67691780-af41-414b-a0c2-aa33a3442cdc,72,1.0,,,
5995,67691780-af41-414b-a0c2-aa33a3442cdc,72,2.0,,"[""Weed""]",['Weed']
5996,67691780-af41-414b-a0c2-aa33a3442cdc,72,3.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5997,67691780-af41-414b-a0c2-aa33a3442cdc,72,4.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
5998,67691780-af41-414b-a0c2-aa33a3442cdc,73,1.0,,,
5999,67691780-af41-414b-a0c2-aa33a3442cdc,73,2.0,,"[""Weed""]",['Weed']
6000,67691780-af41-414b-a0c2-aa33a3442cdc,73,3.0,,"[""Erosion"", ""Subsidence"", ""Weed""]","['Erosion', 'Subsidence', 'Weed']"
