,tableId,rowIndex,issue_pri,issue_sec
1941,768b2aaf-8d86-4a30-bec5-7f4a4e646311,4,soils subsidence,issue successfully repaired
1942,768b2aaf-8d86-4a30-bec5-7f4a4e646311,5,vegetation weed,landowner has been compensated for construction related issues
1943,768b2aaf-8d86-4a30-bec5-7f4a4e646311,6,vegetation establishment,landowner has been compensated for construction related issues
1944,768b2aaf-8d86-4a30-bec5-7f4a4e646311,7,vegetation weed,moderate density of canada thistle and white cockle observed on construction right of way during ground reconnaissance
1945,768b2aaf-8d86-4a30-bec5-7f4a4e646311,8,soils compaction,site is now occupied by an integrity dig
1946,768b2aaf-8d86-4a30-bec5-7f4a4e646311,9,vegetation weed,site is now occupied by an integrity dig
1947,768b2aaf-8d86-4a30-bec5-7f4a4e646311,10,soils subsidence,subsidence repaired in no crop issues observed
1948,768b2aaf-8d86-4a30-bec5-7f4a4e646311,11,vegetation weed,no weed observed
1949,768b2aaf-8d86-4a30-bec5-7f4a4e646311,12,vegetation establishment,subsidence and vegetation repaired successfully no issues observed
1950,768b2aaf-8d86-4a30-bec5-7f4a4e646311,13,vegetation establishment,issue repaired enbridge confirmed with landowner that repairs were successful
1951,768b2aaf-8d86-4a30-bec5-7f4a4e646311,14,vegetation establishment,issue repaired enbridge confirmed with landowner that repairs were successful
1952,768b2aaf-8d86-4a30-bec5-7f4a4e646311,15,vegetation establishment,vegetation establishment on construction right of way not equal to off construction right of way
1953,768b2aaf-8d86-4a30-bec5-7f4a4e646311,16,vegetation weed,foxtail barley observed on the right of way
1954,768b2aaf-8d86-4a30-bec5-7f4a4e646311,17,vegetation crop growth,site is now occupied by an integrity dig
1955,768b2aaf-8d86-4a30-bec5-7f4a4e646311,18,vegetation weed,no weed issues observed
1956,768b2aaf-8d86-4a30-bec5-7f4a4e646311,19,vegetation weed,no weed issues observed
1957,768b2aaf-8d86-4a30-bec5-7f4a4e646311,20,vegetation weed,single patch of scentless chamomile observed near kp
1958,768b2aaf-8d86-4a30-bec5-7f4a4e646311,21,vegetation crop growth,no crop growth issues observed
1959,768b2aaf-8d86-4a30-bec5-7f4a4e646311,22,vegetation weed,field now seeded with a crop no weed issues observed
1960,768b2aaf-8d86-4a30-bec5-7f4a4e646311,23,soils subsidence,issue successfully repaired no soil or crop issues observed
1961,768b2aaf-8d86-4a30-bec5-7f4a4e646311,24,vegetation weed,no weed issues observed
1962,768b2aaf-8d86-4a30-bec5-7f4a4e646311,25,vegetation weed,no weed issues observed
1963,768b2aaf-8d86-4a30-bec5-7f4a4e646311,26,soils subsidence,issue successfully repaired
1964,768b2aaf-8d86-4a30-bec5-7f4a4e646311,27,vegetation weed,no weed issues observed
1965,768b2aaf-8d86-4a30-bec5-7f4a4e646311,28,vegetation weed,no weed issues observed
1966,768b2aaf-8d86-4a30-bec5-7f4a4e646311,29,soils compaction,no soil issues observed previously observed rutting was confirmed to have been caused by landowner
1967,768b2aaf-8d86-4a30-bec5-7f4a4e646311,30,vegetation weed,weed species and density equal on and off construction right of way weed being controlled as part of the mainline weed management program
1968,768b2aaf-8d86-4a30-bec5-7f4a4e646311,31,vegetation weed,weed species and density equal on and off construction right of way weed being controlled as part of the mainline weed management program
1969,768b2aaf-8d86-4a30-bec5-7f4a4e646311,32,vegetation weed,site is now occupied by an integrity dig canada thistle density equal to pre construction density
1970,780cad9f-0461-40e4-8c86-088d161a443b,1,monitor vegetation in,this entire quarter section with the exception of m along the quarter line has been planted in crop there was no evidence of erosion or ditch subsidence there are a few weed around the valve site at kp monitor in and control weed as required assess prior to crop harvest for differential growth along row
1971,780cad9f-0461-40e4-8c86-088d161a443b,2,none,no issues noted
1972,780cad9f-0461-40e4-8c86-088d161a443b,3,none,no issues noted
1973,780cad9f-0461-40e4-8c86-088d161a443b,4,monitor vegetation growth in,this quarter section has been planted in crop there was no evidence of erosion or ditch subsidence assess prior to crop harvest for differential growth along row
1974,780cad9f-0461-40e4-8c86-088d161a443b,5,monitor vegetation growth in,this quarter section has been planted in crop there was no evidence of erosion or ditch subsidence assess prior to crop harvest for differential growth along row
1975,780cad9f-0461-40e4-8c86-088d161a443b,6,none,majority of row is well grassed with no evidence of erosion or ditch subsidence there is some sparse vegetation cover in a few areas and m that could be inter seeded after some light harrowing e g chain harrows due to woody debris on the row monitor in and reseed if required
1976,780cad9f-0461-40e4-8c86-088d161a443b,7,none,no issues noted
1977,780cad9f-0461-40e4-8c86-088d161a443b,8,none,majority of row is well grassed with no evidence of erosion or ditch subsidence
1978,780cad9f-0461-40e4-8c86-088d161a443b,9,monitor in and if warranted repair subsidence,majority of row is well grassed with no evidence of erosion or ditch subsidence
1979,780cad9f-0461-40e4-8c86-088d161a443b,10,none,no issues noted
1980,780cad9f-0461-40e4-8c86-088d161a443b,11,none,majority of row is well grassed with no evidence of erosion or ditch subsidence
1981,780cad9f-0461-40e4-8c86-088d161a443b,12,none,no issues noted
1982,780cad9f-0461-40e4-8c86-088d161a443b,13,none,the hdd pad and row are well grassed and with no evidence of erosion or subsidence with the following exceptions a mx m patch on the south side of the hdd pad has vegetation cover monitor in a m length of ditch line in a lowland area at kp with the appearance of subsidence is a foreign crossing no work required there are canada thistles on the row where the pipeline enters the watino ms monitor vegetation growth on these patches and c thistle at watino ms and remediate as needed
1983,7ebfe134-baa9-49bd-8c82-8c70cc2a80c4,1,trespass issues were identified and a fence and a gate were installed and a no trespassing sign was erected,
1984,7ebfe134-baa9-49bd-8c82-8c70cc2a80c4,2,unauthorized a tv traffic was occurring on the row and a fence was installed to prevent access,
1985,7ebfe134-baa9-49bd-8c82-8c70cc2a80c4,3,silt fences remain in place in several locations however removing them would cause more damage i e would disrupt vegetation that has become established in the area than leaving them in place so as this fence is currently not causing any issues it was decided to leave it in place,
1986,7ebfe134-baa9-49bd-8c82-8c70cc2a80c4,4,re seed various locations km urban km in rural,
1987,7ebfe134-baa9-49bd-8c82-8c70cc2a80c4,5,several minor issues involving damage to fences gates and locking mechanisms and illegal dumping on the row and surrounding areas were identified damage was repaired and material was removed and disposed of properly as these issues were identified,
1988,8080827a-39bb-44ce-9654-480588a2ca10,1,seed mix reclamation,the sandy soils native blend seed mix has not established at the site none of the seed mix species were identified along the row
1989,8080827a-39bb-44ce-9654-480588a2ca10,2,seed mix reclamation,southern prairie native blend seed mix species have established with each of the species from the mix identified and some of the seeded grasses are among the dominant species several invasive and weedy species present along row but comparable to off row
1990,8080827a-39bb-44ce-9654-480588a2ca10,3,seed mix reclamation,the southern prairie native blend seed mix species have not become well established at this site with the exception of needle and thread grass and slender wheatgrass the remaining seed mix species were identified along the row however none of the seed mix species were common along the row
1991,8080827a-39bb-44ce-9654-480588a2ca10,4,vegetation establishment coarse fragments,patchy growth and coarse fragments on hills and north facing side slopes otherwise vegetation well established suggest spraying to kill off weed prior to cultivating and reseeding as there is a fair amount of canada thistle and pennycress continue to monitor after it is reseeded in fall
1992,8080827a-39bb-44ce-9654-480588a2ca10,5,weed,grass appears to be establishing ok lots of perennial sowthistle n in lower areas along row bare patch at where there is only about desirable grasses and bare
1993,8080827a-39bb-44ce-9654-480588a2ca10,6,weed,grass and alfalfa establishing well roughness was addressed some bare patches still present lots of weed pigweed perennial sowthistle and pennycress
1994,8080827a-39bb-44ce-9654-480588a2ca10,7,subsidence,crop is stunted between to sunken trench was not visible and may have been addressed however some admixing was noted and may be the result of the stunted crop
1995,8080827a-39bb-44ce-9654-480588a2ca10,8,vegetation establishment,crop is stunted between to sunken trench was not visible and may have been addressed however some admixing was noted and may be the result of the stunted crop
1996,8080827a-39bb-44ce-9654-480588a2ca10,9,vegetation establishment,evidence of correct seed mix species used at site establishment of seed mix species patchy
1997,8080827a-39bb-44ce-9654-480588a2ca10,10,subsidence daylighting holes,sunken bell hole still visible from road
1998,8080827a-39bb-44ce-9654-480588a2ca10,11,subsidence weed,sunken trench m south of road along row in crop approx x m in size and holding water after recent rainfall there are some weed at the crossing of farmers road weed are present on and off row
1999,8080827a-39bb-44ce-9654-480588a2ca10,12,weed,good grass establishment minor amount of weed are present on the row however they are present throughout the as well not just on the row
2000,8080827a-39bb-44ce-9654-480588a2ca10,13,weed,land use changed from hay to crop heavy infestation of canada thistle wild mustard throughout the as well as on the row not likely an enbridge issue
2001,8080827a-39bb-44ce-9654-480588a2ca10,14,rare plant,polygala senega not observed
2002,8080827a-39bb-44ce-9654-480588a2ca10,15,seed mix reclamation,the moist soils native blend seed mix has not well established at the site only fowl bluegrass poa palustris and streambank wheatgrass elymus lanceolatus ssp lanceolatus were observed the remaining species from the seed mix were not observed site and surrounding land use appears to be more upland than lowland drier than initial assessment indicates
2003,8080827a-39bb-44ce-9654-480588a2ca10,16,subsidence,signs of subsidence not evident however multiple low areas are holding water along row low areas are present throughout the quarter section and were noted pre construction
2004,8080827a-39bb-44ce-9654-480588a2ca10,17,,typhus re establishing high density of weed around the wetland on and off row
2005,8080827a-39bb-44ce-9654-480588a2ca10,18,vegetation establishment,there is a m x m area that is still holding water from recent rainfalls may need additional topsoil to resolve and appease landowner
2006,8080827a-39bb-44ce-9654-480588a2ca10,19,seed mix coarse fragments,tame vegetation mixture is well established although not optimal to have tame species in a native pasture since it is well established it makes more sense to leave it unless the landowner has an issue with the mix it does not impede on the land use grazing coarse fragments also noted however they are not impeding grass establishment
2007,8080827a-39bb-44ce-9654-480588a2ca10,20,,emergent vegetation establishing around wetland it remains weedy outside the riparian area woody vegetation will not be permitted to establish on row due to pipeline integrity requirements
2008,8080827a-39bb-44ce-9654-480588a2ca10,21,,emergent vegetation establishing around wetland it remains weedy outside the riparian area woody vegetation will not be permitted to establish on row due to pipeline integrity requirements
2009,8080827a-39bb-44ce-9654-480588a2ca10,22,rare plant,no rare plants observed
2010,8080827a-39bb-44ce-9654-480588a2ca10,23,rare plant,lillium philadelphicum not observed
2011,8080827a-39bb-44ce-9654-480588a2ca10,24,subsidence,there are two small areas m x m still holding water in the row pretty minor may be resolvable if landowner is ok with it
2012,8080827a-39bb-44ce-9654-480588a2ca10,25,vegetation establishment coarse fragments,soybean crop planted in crop is fairly patchy along row and a fair amount of coarse fragments between to however the row follows a ridge line in the field that may contribute to the poor crop growth and coarse fragments
2013,8080827a-39bb-44ce-9654-480588a2ca10,26,,weedy species including foxtail barley and dock present in the riparian vegetation
2014,8080827a-39bb-44ce-9654-480588a2ca10,27,,weedy along entire wetland
2015,8080827a-39bb-44ce-9654-480588a2ca10,28,rare plant,polygala senega and lillium philadelphicum not observed
2016,8080827a-39bb-44ce-9654-480588a2ca10,29,rare plant,lillium philadelphicum not observed
2017,8080827a-39bb-44ce-9654-480588a2ca10,30,subsidence daylighting holes,sunken bore hole still visible and holding some surface water suggest adding some topsoil to level
2018,8080827a-39bb-44ce-9654-480588a2ca10,31,vegetation establishment admixing,the crop still appears to be stunted along the row and some shoefly s admixing noted as well continue to monitor
2019,8080827a-39bb-44ce-9654-480588a2ca10,32,rare plant,lillium philadelphicum not observed
2020,8080827a-39bb-44ce-9654-480588a2ca10,33,vegetation establishment,some bare patches present along the row visible from farm access road however patches noted in the rest of the as well landowner was spraying at the time of assessment so crew did not walk to specific kp may be resolvable if landowner is ok with it as the patches are pretty minor in size
2021,8080827a-39bb-44ce-9654-480588a2ca10,34,vegetation establishment,there is an m x m patch with stunted crop growth along the side slope of the hill compaction or admixing did not appear to be the issue
2022,8080827a-39bb-44ce-9654-480588a2ca10,35,weed,grass is establishing well heavy western dock infestation and some wavy leaf thistle grass may choke out the dock in time continue to monitor
2023,8080827a-39bb-44ce-9654-480588a2ca10,36,drainage subsidence,some subsidence still present on nw side of row along wetland also some pugging noted from horses or cattle where soil is soft may resolve itself after another yr
2024,8080827a-39bb-44ce-9654-480588a2ca10,37,silt fence,silt fence remaining on site visible or unburied portions should be removed
2025,8080827a-39bb-44ce-9654-480588a2ca10,38,weed,reed canary grass was identified as the dominant plant with small patches of perennial sowthistle canada thistle pigweed species and dock species weed patches equally distributed on and off row
2026,8080827a-39bb-44ce-9654-480588a2ca10,39,sediment erosion weed,signs of erosion no longer apparent high weed density observed on the row
2027,8080827a-39bb-44ce-9654-480588a2ca10,40,stressed vegetation,continuous one metre wide strip on row parallel to pipeline showed stress in the crop which was yellow and dying within the strip but green and healthier adjacent in august
2028,8080827a-39bb-44ce-9654-480588a2ca10,41,scour pool,site visit conducted scour pool to be filled in with sand bar and re contoured protected with erosion matting and re seeded shoreline of tributary to be lined with cobble to armour and protect from further scour erosion
2029,8080827a-39bb-44ce-9654-480588a2ca10,42,weed,heavy perennial sowthistle infestation as well as some canada thistle foxtail barley
2030,8080827a-39bb-44ce-9654-480588a2ca10,43,weed,heavy perennial sowthistle infestation along with some nodding thistle canada thistle grass establishment is good wildlife lands wet would be hard to access with equipment to this stretch but recommend spraying with curb or mow bag weed
2031,8080827a-39bb-44ce-9654-480588a2ca10,44,weed,lots of perennial sowthistle some canada thistle and foxtail barley hayed annually suggest spraying with or continue to mow bag weed grass is establishing good lots of perennial sowthistle on the row none off row some canada thistle and foxtail barley suggest spraying with or mowing bagging weed
2032,8080827a-39bb-44ce-9654-480588a2ca10,45,seed mix reclamation,poor establishment of southern manitoba native blend seed mix species four species from the seed mix were identified along the row western wheatgrass slender wheatgrass and blue grama however with the exception of slender wheatgrass the other seed mix species were not common along the row
2033,8080827a-39bb-44ce-9654-480588a2ca10,46,rd party issue,creek crossing looks good landowner crops right up to edge of water so there is no riparian area no other deficiencies noted
2034,8080827a-39bb-44ce-9654-480588a2ca10,47,weed,grass is fairly sparse along this section some wheatgrass growing but the brome and alfalfa are struggling lots of perennial sowthistle and some canada thistle on row none off row suggesting spraying and reseeding
2035,8080827a-39bb-44ce-9654-480588a2ca10,48,seed mix,grass is starting to establish well however lots of perennial sowthistle canada thistle and foxtail barley present suggest spraying and possibly overseeding
2036,8080827a-39bb-44ce-9654-480588a2ca10,49,vegetation establishment,grass establishing continue to monitor
2037,8080827a-39bb-44ce-9654-480588a2ca10,50,erosion weed,appears erosion issues still exist whole is weedy and has not been seeded in requires further discussion and continued monitoring
2038,8080827a-39bb-44ce-9654-480588a2ca10,51,debris compaction,potential compaction issues minimal vegetation establishment wetland is not a class v at the crossing location reclassified as a class iii
2039,8080827a-39bb-44ce-9654-480588a2ca10,52,subsidence,grass establishing however it appears the cattle got into the fenced area and caused some minor pugging should not impede on establishment should continue to keep cattle from accessing section and continue to monitor
2040,8080827a-39bb-44ce-9654-480588a2ca10,53,erosion silt fence drainage vegetation establishment,erosion and bank stabilized cattle accessed area and caused some damage along the creek bank
2041,8080827a-39bb-44ce-9654-480588a2ca10,54,weed contouring,wetland crossing elevated disconnecting the two portions of wetland
2042,8080827a-39bb-44ce-9654-480588a2ca10,55,seed mix reclamation weed,grass is establishing well but seed mix species not dominant with the exception of green needle grass and needle and thread grass the remaining species from the southern manitoba native blend seed mix were identified but only in small patches weedy and tame hay species were dominant land is marginal and rocky lots of absinthe through row and section pugging present where spring comes out of hill natural issues in area outside of row land wetter in potential spring area with greater potential for wetland vegetation
2043,8080827a-39bb-44ce-9654-480588a2ca10,56,seed mix reclamation,some species from the manitoba moist soils native blend seed mix were identified with weed and wetland species dominant while the desired seed mix species was present in small patches other native wetland species were dominant along the segment suggesting reclamation is occurring
2044,8080827a-39bb-44ce-9654-480588a2ca10,57,,reclassified as a class i wetland not assessed during the august field assessment issues can be considered resolved
2045,8080827a-39bb-44ce-9654-480588a2ca10,58,weed seed mix establishment compaction,
2046,8080827a-39bb-44ce-9654-480588a2ca10,59,weed,
2047,8080827a-39bb-44ce-9654-480588a2ca10,60,weed,
2048,8080827a-39bb-44ce-9654-480588a2ca10,61,subsidence topsoil,did not note any deficiencies
2049,8080827a-39bb-44ce-9654-480588a2ca10,62,stressed vegetation,did not note any deficiencies
2050,8080827a-39bb-44ce-9654-480588a2ca10,63,weed,
2051,8080827a-39bb-44ce-9654-480588a2ca10,64,weed,did not note any deficiencies
2052,8080827a-39bb-44ce-9654-480588a2ca10,65,subsidence,
2053,8080827a-39bb-44ce-9654-480588a2ca10,66,weed,did not note any deficiencies
2054,8080827a-39bb-44ce-9654-480588a2ca10,67,subsidence,
2055,8080827a-39bb-44ce-9654-480588a2ca10,68,daylighting hole,
2056,8080827a-39bb-44ce-9654-480588a2ca10,69,weed debris,
2057,8080827a-39bb-44ce-9654-480588a2ca10,70,weed,
2058,8080827a-39bb-44ce-9654-480588a2ca10,71,channel profile esc required,re established and water flowing through channel
2059,8080827a-39bb-44ce-9654-480588a2ca10,72,weed,
2060,8080827a-39bb-44ce-9654-480588a2ca10,73,vegetation establishment,minor subsidence in pasture does not impede on intended land use grazing and is not affecting vegetative growth does not pose a hazard to cattle or wildlife
2061,8080827a-39bb-44ce-9654-480588a2ca10,74,topsoil,
2062,8080827a-39bb-44ce-9654-480588a2ca10,75,topsoil,
2063,8080827a-39bb-44ce-9654-480588a2ca10,76,weed,
2064,8080827a-39bb-44ce-9654-480588a2ca10,77,weed,
2065,8080827a-39bb-44ce-9654-480588a2ca10,78,weed,vegetation is well established along row
2066,8080827a-39bb-44ce-9654-480588a2ca10,79,weed,
2067,8080827a-39bb-44ce-9654-480588a2ca10,80,weed,good vegetation establishment signs of dead yellow sweet clover no other issues
2068,8080827a-39bb-44ce-9654-480588a2ca10,81,,tree ring re establishing well little to no cattails or other aquatic vegetation lots of weed present woody vegetation will not be permitted to establish on row due to pipeline integrity requirements consider this issue resolved
2069,8080827a-39bb-44ce-9654-480588a2ca10,82,,cattails present with only a minimal amount of weed woody vegetation will not be permitted to establish on row due to pipeline integrity requirements consider this issue resolved
2070,8080827a-39bb-44ce-9654-480588a2ca10,83,,row goes through the middle of this forested wetland vegetation has reestablished but only to cattails and sedge species woody vegetation will not be permitted to establish on row due to pipeline integrity requirements consider this issue resolved
2071,8080827a-39bb-44ce-9654-480588a2ca10,84,weed cleaning station,
2072,8080827a-39bb-44ce-9654-480588a2ca10,85,,cattails established throughout wetland and woody vegetation establishing outside the row woody vegetation will not be permitted to establish on row due to pipeline integrity requirements consider this issue resolved
2073,8080827a-39bb-44ce-9654-480588a2ca10,86,vegetation establishment,good vegetation establishment no other issues noted
2074,8080827a-39bb-44ce-9654-480588a2ca10,87,stressed vegetation,
2075,8080827a-39bb-44ce-9654-480588a2ca10,88,weed,
2076,8080827a-39bb-44ce-9654-480588a2ca10,89,vegetation establishment,no noticeable ridge present grass establishing well although cattle have been grazing the row quite heavily no other issues identified
2077,8080827a-39bb-44ce-9654-480588a2ca10,90,fence markers silt fence,
2078,8080827a-39bb-44ce-9654-480588a2ca10,91,bare soils rutting,
2079,8080827a-39bb-44ce-9654-480588a2ca10,92,bare soils rutting,
2080,8080827a-39bb-44ce-9654-480588a2ca10,93,topsoil,crop looks to be growing well along row no deficiencies noted
2081,8080827a-39bb-44ce-9654-480588a2ca10,94,,crop looks to be growing well along row no deficiencies noted
2082,8080827a-39bb-44ce-9654-480588a2ca10,95,rare plant,
2083,8080827a-39bb-44ce-9654-480588a2ca10,96,rare plant,lillium philadelphicum not observed
2084,8080827a-39bb-44ce-9654-480588a2ca10,97,weed,
2085,8080827a-39bb-44ce-9654-480588a2ca10,98,substrate,wetland substrate appears more mineral over row and vegetation still establishing
2086,8080827a-39bb-44ce-9654-480588a2ca10,99,weed,
2087,8080827a-39bb-44ce-9654-480588a2ca10,100,rare plant,
2088,8080827a-39bb-44ce-9654-480588a2ca10,101,weed,
2089,8080827a-39bb-44ce-9654-480588a2ca10,102,channel profile establishment debris marker,crossing looks pretty good good vegetation establishment no erosion concerns or concerns with channel profile stability no issues identified
2090,8080827a-39bb-44ce-9654-480588a2ca10,103,weed,there are a couple of patches of foxtail barley along row and elsewhere in the in low areas vegetation is well established no other issues identified
2091,8080827a-39bb-44ce-9654-480588a2ca10,104,substrate,no difference in soil composition observed on off row during august surveys consider issue resolved
2092,8080827a-39bb-44ce-9654-480588a2ca10,105,substrate,wetland is well established
2093,8080827a-39bb-44ce-9654-480588a2ca10,106,silt fence bare soil debris,creek crossing looks good no subsidence noted no other issues noted
2094,8080827a-39bb-44ce-9654-480588a2ca10,107,erosion,
2095,8080827a-39bb-44ce-9654-480588a2ca10,108,drainage,wetland is well established
2096,8080827a-39bb-44ce-9654-480588a2ca10,109,erosion,no erosion observed
2097,8080827a-39bb-44ce-9654-480588a2ca10,110,pugging,fencing present but in poor condition no new pugging observed previous pugging is re vegetating can be considered resolved once fence is repaired
2098,8080827a-39bb-44ce-9654-480588a2ca10,111,,fencing present but in poor condition no new pugging observed previous pugging is re vegetating
2099,8080827a-39bb-44ce-9654-480588a2ca10,112,vegetation establishment,vegetation has established similar to off row riparian on row affected by agricultural practices can be removed from further monitoring
2100,8080827a-39bb-44ce-9654-480588a2ca10,113,,no signs of contouring concerns wetland revegetating well consider this issue resolved
2101,8080827a-39bb-44ce-9654-480588a2ca10,114,compaction,signs of compaction no longer evident portions of wetland on row have been seeded to crop which is affective vegetation establishment consider issue resolved but continue to monitor for wetland health and function
2102,8080827a-39bb-44ce-9654-480588a2ca10,115,,signs of compaction no longer evident portions of wetland on row have been seeded to crop which is affective vegetation establishment consider issue resolved but continue to monitor for wetland health and function
2103,8080827a-39bb-44ce-9654-480588a2ca10,116,erosion,gully erosion still present corner of field is wet and crop isn t growing well more to do with the natural drainage of the land than anything
2104,8080827a-39bb-44ce-9654-480588a2ca10,117,erosion,some deposition still occurring on block valve pad doesn t appear to be much of an issue
2105,8080827a-39bb-44ce-9654-480588a2ca10,118,weed debris,
2106,8080827a-39bb-44ce-9654-480588a2ca10,119,esc required silt fence,vegetation establishing well and shoreline armouring looks good no erosion or other issues noted
2107,8080827a-39bb-44ce-9654-480588a2ca10,120,weed establishment,
2108,8080827a-39bb-44ce-9654-480588a2ca10,121,weed,
2109,8080827a-39bb-44ce-9654-480588a2ca10,122,weed,
2110,8080827a-39bb-44ce-9654-480588a2ca10,123,weed,
2111,8080827a-39bb-44ce-9654-480588a2ca10,124,rutting,
2112,8080827a-39bb-44ce-9654-480588a2ca10,125,,part of drainage creek currently dry entire wetland seeded to soybeans with some cattails currently showing as class ii wetland erosion is no longer evident issue can be considered resolved and no further monitoring is recommended at this wetland
2113,8080827a-39bb-44ce-9654-480588a2ca10,126,rutting,appears to be duplicate issue to kp see line above
2114,8080827a-39bb-44ce-9654-480588a2ca10,127,debris,
2115,8080827a-39bb-44ce-9654-480588a2ca10,128,rutting debris,no deficiencies noted
2116,8080827a-39bb-44ce-9654-480588a2ca10,129,topsoil incomplete reclamation,some gulling observed due to the removal of sediment fence without proper re contouring no active erosion gully not impeding the health and function of the wetland issue appears to be resolved
2117,8080827a-39bb-44ce-9654-480588a2ca10,130,,vegetation has established similar to off row riparian on row affected by agricultural practices weed on off row continue to monitor
2118,8080827a-39bb-44ce-9654-480588a2ca10,131,sunken trenches,sunken trenches and issues described by enbridge inspector were not observed during the august field surveys
2119,8080827a-39bb-44ce-9654-480588a2ca10,132,vegetation establishment,land use changed currently summerfallow no issues noted
2120,8080827a-39bb-44ce-9654-480588a2ca10,133,,edge not recovered and no cattails present on row compared to off row however health and function has exceeded pre construction conditions consider this issue resolved
2121,84dd4703-3265-4225-b1ae-dcdbd7ce405b,1,water bars on both north and south banks are ineffective,sedimentation into stream
2122,84dd4703-3265-4225-b1ae-dcdbd7ce405b,2,failing sediment fencing on north and south banks,sedimentation into stream
2123,84dd4703-3265-4225-b1ae-dcdbd7ce405b,3,sediment fencing in vegetated areas on the north bank,unnecessary and may impact existing vegetation
2124,84dd4703-3265-4225-b1ae-dcdbd7ce405b,4,water bars on south bank is ineffective,sedimentation into stream
2125,84dd4703-3265-4225-b1ae-dcdbd7ce405b,5,sediment fencing in vegetated areas,unnecessary and may impact existing vegetation
2126,87cb136f-07b5-44b6-a477-93b07c77b33c,1,a slope fill stability,during the pcm subsidence was observed at kp kp and kp
2127,87cb136f-07b5-44b6-a477-93b07c77b33c,2,a soil erosion,fallow land was observed from kp to kp during the pcm few areas of poor growth were noted elsewhere along the pipeline route during the pcm and vegetation establishment generally appears successful along the right of way
2128,87cb136f-07b5-44b6-a477-93b07c77b33c,3,b trench subsidence,see physical environment element
2129,87cb136f-07b5-44b6-a477-93b07c77b33c,4,a alteration of natural flow patterns,see physical environment element
2130,87cb136f-07b5-44b6-a477-93b07c77b33c,5,a loss of wetland habitat,during the pcm wetland habitat along the entire length of the pipeline right of way is recovering naturally and the abundance of low growing shrubs and grasses has increased slightly since
2131,87cb136f-07b5-44b6-a477-93b07c77b33c,6,a loss or alteration of vegetation important to wildlife,few areas of poor growth were noted along the pipeline route during the pcm and vegetation establishment generally appears successful along the right of way
2132,87cb136f-07b5-44b6-a477-93b07c77b33c,7,b weed introduction and spread,narrow leaved hawk s beard stinkweed pineappleweed wild oats and hemp nettle were observed at low densities along fallow land from kp to kp on and off right of way
2133,87cb136f-07b5-44b6-a477-93b07c77b33c,8,a loss or alteration of potential wildlife habitat,see wetland and vegetation element
2134,87cb136f-07b5-44b6-a477-93b07c77b33c,9,a disruption of farming activities,crop height density and vigour appeared consistent with off right of way crop conditions from kp to kp in fallow land was observed from kp to kp during the pcm
2135,884ee474-44b4-4afa-9a74-6dce6bc4736b,1,no issues observed,this area was not assessed the cromer terminal is an area of permanent disturbance
2136,884ee474-44b4-4afa-9a74-6dce6bc4736b,2,no issues observed,equivalent land capability has been achieved
2137,884ee474-44b4-4afa-9a74-6dce6bc4736b,3,vegetation weed,elevated trench crown in wetland causing pooling water ch m drainage and wetland assessment wetland health healthy and high moderate functional condition slow vegetation establishment at margins weed observations of white sweet clover perennial sow thistle canada thistle and foxtail barley wetland health healthy and high moderate functional condition slow vegetation establishment at margins weed observations of white sweet clover perennial sow thistle canada thistle and foxtail barley wetland health healthy with problems and high moderate functional condition margins of wetland cultivated few bare soil patches observed in cultivated margin weed densities are moderate on and off right of way and observations include canada thistle perennial sow thistle foxtail barley white sweet clover night flowering catchfly and summer cypress
2138,884ee474-44b4-4afa-9a74-6dce6bc4736b,4,vegetation weed,equivalent land capability has been achieved a single patch of dense weed were observed at one location on the right of way observations include yellow white sweet clover canada thistle perennial sow thistle foxtail barley common dock absinth wormwood common plantain white sweet clover and wild oats a single patch of dense weed was observed at one location on the right of way observations include canada thistle common dandelion green foxtail perennial sow thistle smooth brome and wild oat
2139,884ee474-44b4-4afa-9a74-6dce6bc4736b,5,landscape compaction,compaction observed in the topsoil in a m x m area resulting in bare soil
2140,884ee474-44b4-4afa-9a74-6dce6bc4736b,6,no issues observed,elevated trench crown on west margin of the wetland causing pooling water ch m drainage and wetland assessment health and function assessment healthy and low moderate functional condition positive trajectory towards recovery observed
2141,884ee474-44b4-4afa-9a74-6dce6bc4736b,7,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2142,884ee474-44b4-4afa-9a74-6dce6bc4736b,8,no issues observed,wetland recovery is on a trajectory to equivalent health and function status
2143,884ee474-44b4-4afa-9a74-6dce6bc4736b,9,no issues observed,change in vegetation composition noted due to increased bare soil slow vegetation establishment due to cultivation within wetland margins slow vegetation establishment due to cultivation within wetland margins the uncultivated portion of the wetland is well vegetated and on a positive trajectory towards recovery
2144,884ee474-44b4-4afa-9a74-6dce6bc4736b,10,landscape erosion and compaction,minor rill erosion was observed ch m drainage and wetland assessment minor rill erosion was observed crossing the right of way adjacent to the wetland minor rill erosion was observed crossing the right of way adjacent to the wetland minor soil compaction was observed along right of way minor rill erosion was observed crossing the right of way adjacent to the wetland within cultivation the erosion is associated with overland flow into the adjacent wetland compaction of the topsoil was observed on the right of way within the riparian area of the adjacent wetland
2145,884ee474-44b4-4afa-9a74-6dce6bc4736b,11,no issues observed,minor rill erosion was observed adjacent to wetland wetland recovery is on a trajectory to equivalent health and function status
