tableId,rowIndex,landUse_nrcan_description_Barren land,landUse_nrcan_description_Cropland,landUse_nrcan_description_Mixed Forest,landUse_nrcan_description_Sub-polar taiga needleleaf forest,landUse_nrcan_description_Temperate or sub-polar broadleaf deciduous forest,landUse_nrcan_description_Temperate or sub-polar grassland,landUse_nrcan_description_Temperate or sub-polar needleleaf forest,landUse_nrcan_description_Temperate or sub-polar shrubland,landUse_nrcan_description_Urban and Built-up,landUse_nrcan_description_Water,landUse_nrcan_description_Wetland
69579df1-eace-4925-9d25-c425bfc3ac28,17,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,18,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,19,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,20,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,21,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,22,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,23,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,24,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,25,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,26,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,27,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,28,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,29,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,30,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,31,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,32,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,33,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,34,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,35,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,36,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,37,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,38,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,39,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,40,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,41,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,42,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,43,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,44,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,45,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,46,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,47,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,48,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,49,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,50,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,51,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,52,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,53,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,54,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,55,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,56,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,57,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,58,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,59,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,60,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,61,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,62,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,63,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,64,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,65,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,66,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,67,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,68,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,69,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,70,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,71,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,72,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,73,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,74,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,75,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,76,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,77,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,78,0,0,0,0,0,0,0,0,0,0,0
69579df1-eace-4925-9d25-c425bfc3ac28,79,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,1,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,2,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,3,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,4,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,5,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,6,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,7,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,8,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,9,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,10,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,11,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,12,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,13,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,14,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,15,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,16,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,17,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,18,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,19,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,20,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,21,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,22,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,23,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,24,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,25,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,26,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,27,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,28,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,29,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,30,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,31,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,32,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,33,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,34,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,35,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,36,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,37,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,38,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,39,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,40,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,41,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,42,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,43,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,44,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,45,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,46,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,47,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,48,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,49,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,50,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,51,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,52,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,53,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,54,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,55,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,56,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,57,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,58,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,59,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,60,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,61,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,62,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,63,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,64,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,65,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,66,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,67,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,68,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,69,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,70,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,71,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,72,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,73,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,74,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,75,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,76,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,77,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,78,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,79,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,80,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,81,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,82,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,83,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,84,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,85,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,86,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,87,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,88,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,89,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,90,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,91,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,92,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,93,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,94,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,95,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,96,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,97,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,98,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,99,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,100,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,101,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,102,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,103,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,104,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,105,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,106,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,107,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,108,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,109,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,110,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,111,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,112,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,113,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,114,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,115,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,116,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,117,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,118,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,119,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,120,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,121,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,122,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,123,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,124,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,125,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,126,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,127,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,128,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,129,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,130,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,131,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,132,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,133,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,134,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,135,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,136,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,137,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,138,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,139,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,140,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,141,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,142,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,143,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,144,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,145,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,146,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,147,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,148,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,149,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,150,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,151,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,152,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,153,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,154,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,155,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,156,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,157,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,158,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,159,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,160,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,161,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,162,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,163,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,164,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,165,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,166,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,167,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,168,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,169,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,170,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,171,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,172,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,173,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,174,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,175,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,176,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,177,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,178,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,179,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,180,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,181,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,182,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,183,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,184,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,185,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,186,0,0,0,0,0,0,0,0,0,0,0
6a2f1370-1cd5-4ebb-a4bd-a1fe9d5a516a,187,0,0,0,0,0,0,0,0,0,0,0
